,gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,met_o,age,field,race,imprace,imprelig,from,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,attr3_1,sinc3_1,fun3_1,intel3_1,attr,sinc,intel,fun,met,iid,pid,match
58,0,0,28.0,2,50.0,0.0,25.0,10.0,0.0,15.0,6.0,7.0,7.0,6.0,2.0,23.0,law,4,1.0,1.0,MD,1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,10.0,25.0,20.0,25.0,5.0,5.0,7.0,8.0,9.0,7.0,6.0,8.0,8.0,2.0,199,378,0.0
59,0,0,24.0,2,100.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,10.0,6.0,2.0,23.0,law,4,1.0,1.0,MD,1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,10.0,25.0,20.0,25.0,5.0,5.0,7.0,8.0,9.0,8.0,9.0,9.0,9.0,2.0,199,552,0.0
60,0,0,27.0,2,35.0,20.0,20.0,20.0,0.0,5.0,7.0,8.0,8.0,8.0,2.0,22.0,Law,4,2.0,4.0,Southern California,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,6.0,6.0,5.0,7.0,4.0,8.0,8.0,5.0,2.0,301,449,0.0
61,0,0,22.0,2,60.0,0.0,0.0,40.0,0.0,0.0,7.0,9.0,10.0,6.0,1.0,22.0,Law,4,2.0,4.0,Southern California,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,6.0,6.0,5.0,7.0,6.0,6.0,8.0,4.0,1.0,301,19,0.0
62,0,1,22.0,4,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,,22.0,Law,4,2.0,4.0,Southern California,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,6.0,6.0,5.0,7.0,3.0,6.0,8.0,7.0,1.0,301,68,0.0
63,0,0,23.0,2,30.0,5.0,15.0,40.0,5.0,5.0,8.0,8.0,9.0,8.0,1.0,22.0,Law,4,2.0,4.0,Southern California,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,6.0,6.0,5.0,7.0,7.0,8.0,8.0,7.0,1.0,301,45,0.0
64,0,0,24.0,3,30.0,10.0,20.0,10.0,10.0,20.0,8.0,7.0,9.0,6.0,2.0,22.0,Law,4,2.0,4.0,Southern California,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,6.0,6.0,5.0,7.0,4.0,7.0,7.0,4.0,1.0,301,221,0.0
65,0,0,25.0,2,50.0,0.0,30.0,10.0,0.0,10.0,8.0,8.0,8.0,6.0,2.0,22.0,Law,4,2.0,4.0,Southern California,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,6.0,6.0,5.0,7.0,4.0,8.0,7.0,4.0,2.0,301,152,0.0
66,0,0,30.0,2,35.0,15.0,25.0,10.0,5.0,10.0,7.0,6.0,5.0,4.0,2.0,22.0,Law,4,2.0,4.0,Southern California,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,6.0,6.0,5.0,7.0,7.0,7.0,8.0,7.0,2.0,301,308,1.0
67,0,0,27.0,2,33.33,11.11,11.11,11.11,11.11,22.22,8.0,7.0,6.0,7.0,2.0,22.0,Law,4,2.0,4.0,Southern California,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,6.0,6.0,5.0,7.0,5.0,7.0,8.0,5.0,2.0,301,499,0.0
68,0,0,28.0,2,50.0,0.0,25.0,10.0,0.0,15.0,9.0,7.0,9.0,9.0,2.0,22.0,Law,4,2.0,4.0,Southern California,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,6.0,6.0,5.0,7.0,6.0,6.0,8.0,8.0,2.0,301,378,1.0
69,0,0,24.0,2,100.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,6.0,2.0,22.0,Law,4,2.0,4.0,Southern California,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,6.0,6.0,5.0,7.0,8.0,6.0,7.0,7.0,2.0,301,552,0.0
70,0,1,27.0,2,35.0,20.0,20.0,20.0,0.0,5.0,8.0,7.0,6.0,6.0,2.0,25.0,Masters in Public Administration,2,1.0,1.0,"London, England",1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,7.0,4.0,8.0,8.0,5.0,8.0,7.0,4.0,2.0,233,449,1.0
71,0,1,22.0,2,60.0,0.0,0.0,40.0,0.0,0.0,8.0,8.0,10.0,7.0,2.0,25.0,Masters in Public Administration,2,1.0,1.0,"London, England",1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,7.0,4.0,8.0,8.0,8.0,7.0,7.0,9.0,2.0,233,19,1.0
72,0,0,22.0,4,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,2.0,25.0,Masters in Public Administration,2,1.0,1.0,"London, England",1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,7.0,4.0,8.0,8.0,5.0,8.0,8.0,6.0,2.0,233,68,0.0
73,0,1,23.0,2,30.0,5.0,15.0,40.0,5.0,5.0,8.0,8.0,8.0,8.0,2.0,25.0,Masters in Public Administration,2,1.0,1.0,"London, England",1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,7.0,4.0,8.0,8.0,8.0,6.0,5.0,6.0,2.0,233,45,0.0
74,0,0,24.0,3,30.0,10.0,20.0,10.0,10.0,20.0,9.0,9.0,8.0,9.0,2.0,25.0,Masters in Public Administration,2,1.0,1.0,"London, England",1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,7.0,4.0,8.0,8.0,6.0,8.0,8.0,5.0,2.0,233,221,0.0
75,0,1,25.0,2,50.0,0.0,30.0,10.0,0.0,10.0,8.0,7.0,7.0,7.0,2.0,25.0,Masters in Public Administration,2,1.0,1.0,"London, England",1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,7.0,4.0,8.0,8.0,6.0,8.0,8.0,5.0,2.0,233,152,0.0
76,0,1,30.0,2,35.0,15.0,25.0,10.0,5.0,10.0,6.0,4.0,7.0,5.0,2.0,25.0,Masters in Public Administration,2,1.0,1.0,"London, England",1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,7.0,4.0,8.0,8.0,6.0,7.0,8.0,5.0,2.0,233,308,1.0
77,0,1,27.0,2,33.33,11.11,11.11,11.11,11.11,22.22,9.0,8.0,8.0,8.0,2.0,25.0,Masters in Public Administration,2,1.0,1.0,"London, England",1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,7.0,4.0,8.0,8.0,5.0,6.0,7.0,4.0,2.0,233,499,0.0
78,0,1,28.0,2,50.0,0.0,25.0,10.0,0.0,15.0,8.0,7.0,8.0,10.0,2.0,25.0,Masters in Public Administration,2,1.0,1.0,"London, England",1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,7.0,4.0,8.0,8.0,8.0,8.0,5.0,9.0,2.0,233,378,0.0
79,0,1,24.0,2,100.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,9.0,9.0,2.0,25.0,Masters in Public Administration,2,1.0,1.0,"London, England",1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,7.0,4.0,8.0,8.0,7.0,6.0,8.0,7.0,2.0,233,552,0.0
80,0,0,27.0,2,35.0,20.0,20.0,20.0,0.0,5.0,6.0,8.0,7.0,8.0,2.0,26.0,Masters in Public Administration,6,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,8.0,10.0,9.0,8.0,2.0,365,449,1.0
81,0,0,22.0,2,60.0,0.0,0.0,40.0,0.0,0.0,8.0,8.0,10.0,7.0,2.0,26.0,Masters in Public Administration,6,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,10.0,10.0,10.0,10.0,2.0,365,19,0.0
82,0,0,22.0,4,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,2.0,26.0,Masters in Public Administration,6,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,5.0,10.0,10.0,6.0,2.0,365,68,1.0
83,0,0,23.0,2,30.0,5.0,15.0,40.0,5.0,5.0,7.0,8.0,7.0,8.0,2.0,26.0,Masters in Public Administration,6,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,10.0,9.0,8.0,8.0,2.0,365,45,0.0
84,0,0,24.0,3,30.0,10.0,20.0,10.0,10.0,20.0,7.0,9.0,8.0,9.0,2.0,26.0,Masters in Public Administration,6,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,5.0,10.0,8.0,8.0,2.0,365,221,1.0
85,0,0,25.0,2,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,7.0,8.0,2.0,26.0,Masters in Public Administration,6,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,8.0,9.0,9.0,7.0,2.0,365,152,0.0
86,0,0,30.0,2,35.0,15.0,25.0,10.0,5.0,10.0,8.0,6.0,7.0,8.0,2.0,26.0,Masters in Public Administration,6,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,6.0,8.0,9.0,6.0,2.0,365,308,0.0
87,0,0,27.0,2,33.33,11.11,11.11,11.11,11.11,22.22,7.0,7.0,7.0,7.0,2.0,26.0,Masters in Public Administration,6,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,6.0,7.0,8.0,7.0,2.0,365,499,1.0
88,0,0,28.0,2,50.0,0.0,25.0,10.0,0.0,15.0,6.0,6.0,6.0,7.0,2.0,26.0,Masters in Public Administration,6,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,8.0,5.0,5.0,6.0,2.0,365,378,0.0
89,0,0,24.0,2,100.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0,2.0,26.0,Masters in Public Administration,6,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,7.0,8.0,7.0,8.0,2.0,365,552,0.0
90,0,1,27.0,2,35.0,20.0,20.0,20.0,0.0,5.0,7.0,8.0,7.0,8.0,2.0,26.0,Masters of Social Work&Education,2,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,6.0,10.0,10.0,6.0,2.0,252,449,0.0
91,0,1,22.0,2,60.0,0.0,0.0,40.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,26.0,Masters of Social Work&Education,2,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,1.0,1.0,1.0,1.0,1.0,252,19,1.0
92,0,0,22.0,4,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,2.0,26.0,Masters of Social Work&Education,2,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,6.0,10.0,10.0,10.0,2.0,252,68,0.0
93,0,1,23.0,2,30.0,5.0,15.0,40.0,5.0,5.0,7.0,8.0,7.0,9.0,1.0,26.0,Masters of Social Work&Education,2,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,10.0,10.0,10.0,10.0,1.0,252,45,0.0
94,0,0,24.0,3,30.0,10.0,20.0,10.0,10.0,20.0,6.0,9.0,9.0,7.0,2.0,26.0,Masters of Social Work&Education,2,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,5.0,7.0,7.0,7.0,2.0,252,221,0.0
95,0,1,25.0,2,50.0,0.0,30.0,10.0,0.0,10.0,,8.0,7.0,7.0,2.0,26.0,Masters of Social Work&Education,2,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,5.0,10.0,6.0,4.0,2.0,252,152,0.0
96,0,1,30.0,2,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,4.0,3.0,2.0,26.0,Masters of Social Work&Education,2,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,5.0,10.0,8.0,6.0,2.0,252,308,0.0
97,0,1,27.0,2,33.33,11.11,11.11,11.11,11.11,22.22,6.0,6.0,6.0,6.0,2.0,26.0,Masters of Social Work&Education,2,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,5.0,6.0,6.0,4.0,2.0,252,499,0.0
98,0,1,28.0,2,50.0,0.0,25.0,10.0,0.0,15.0,7.0,7.0,7.0,7.0,2.0,26.0,Masters of Social Work&Education,2,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,9.0,9.0,9.0,9.0,2.0,252,378,0.0
99,0,1,24.0,2,100.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,2.0,26.0,Masters of Social Work&Education,2,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,9.0,9.0,8.0,10.0,2.0,252,552,0.0
100,1,0,21.0,4,15.0,20.0,20.0,15.0,15.0,15.0,6.0,9.0,7.0,7.0,2.0,27.0,Finance,2,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,6.0,8.0,8.0,8.0,2.0,449,246,0.0
101,1,1,24.0,2,45.0,5.0,25.0,20.0,0.0,5.0,5.0,7.0,8.0,4.0,2.0,27.0,Finance,2,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,8.0,7.0,6.0,9.0,2.0,449,176,0.0
102,1,1,25.0,2,35.0,10.0,35.0,10.0,10.0,0.0,7.0,9.0,10.0,7.0,1.0,27.0,Finance,2,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,7.0,8.0,6.0,5.0,1.0,449,279,0.0
103,1,1,23.0,2,20.0,20.0,20.0,20.0,10.0,10.0,4.0,10.0,8.0,5.0,2.0,27.0,Finance,2,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,6.0,7.0,8.0,7.0,2.0,449,448,0.0
104,1,1,21.0,2,20.0,5.0,25.0,25.0,10.0,15.0,5.0,8.0,8.0,2.0,2.0,27.0,Finance,2,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,6.0,8.0,8.0,8.0,2.0,449,117,1.0
105,1,0,23.0,4,10.0,25.0,20.0,25.0,5.0,15.0,6.0,9.0,7.0,6.0,2.0,27.0,Finance,2,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,7.0,9.0,8.0,9.0,2.0,449,199,0.0
106,1,0,22.0,4,15.0,15.0,25.0,20.0,15.0,10.0,4.0,8.0,8.0,5.0,2.0,27.0,Finance,2,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,2.0,449,301,0.0
107,1,1,25.0,2,9.09,18.18,27.27,18.18,18.18,9.09,5.0,8.0,7.0,4.0,2.0,27.0,Finance,2,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,8.0,7.0,6.0,6.0,2.0,449,233,1.0
108,1,0,26.0,6,20.0,10.0,20.0,30.0,10.0,10.0,8.0,10.0,9.0,8.0,2.0,27.0,Finance,2,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,6.0,8.0,7.0,8.0,2.0,449,365,0.0
109,1,1,26.0,2,15.0,15.0,15.0,40.0,10.0,5.0,6.0,10.0,10.0,6.0,2.0,27.0,Finance,2,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,7.0,8.0,7.0,8.0,2.0,449,252,0.0
110,1,0,21.0,4,15.0,20.0,20.0,15.0,15.0,15.0,7.0,8.0,7.0,8.0,1.0,22.0,Law,2,1.0,1.0,England,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,9.0,9.0,9.0,10.0,7.0,8.0,10.0,7.0,2.0,19,246,0.0
111,1,1,24.0,2,45.0,5.0,25.0,20.0,0.0,5.0,8.0,5.0,6.0,6.0,2.0,22.0,Law,2,1.0,1.0,England,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,9.0,9.0,9.0,10.0,7.0,6.0,10.0,6.0,2.0,19,176,0.0
112,1,1,25.0,2,35.0,10.0,35.0,10.0,10.0,0.0,9.0,7.0,9.0,8.0,2.0,22.0,Law,2,1.0,1.0,England,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,9.0,9.0,9.0,10.0,6.0,7.0,10.0,6.0,2.0,19,279,1.0
113,1,1,23.0,2,20.0,20.0,20.0,20.0,10.0,10.0,8.0,7.0,8.0,10.0,1.0,22.0,Law,2,1.0,1.0,England,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,9.0,9.0,9.0,10.0,6.0,5.0,10.0,6.0,1.0,19,448,0.0
114,1,1,21.0,2,20.0,5.0,25.0,25.0,10.0,15.0,8.0,6.0,6.0,5.0,1.0,22.0,Law,2,1.0,1.0,England,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,9.0,9.0,9.0,10.0,6.0,7.0,10.0,7.0,1.0,19,117,1.0
