,pid,iid,rate
1664,245,493,5
1665,245,495,5
1666,245,496,5
1667,245,499,5
1668,245,502,5
1669,245,503,6
1670,245,504,5
1671,245,506,5
1672,245,507,5
1673,245,508,5
1674,245,509,4
1675,245,510,5
1676,245,516,5
1677,245,517,5
1678,245,518,6
1679,245,520,5
1680,245,521,5
1681,245,525,5
1682,245,527,4
1683,245,531,6
1684,245,533,5
1685,245,536,5
1686,245,537,4
1687,245,538,5
1688,245,541,4
1689,245,544,5
1690,245,549,5
1691,245,550,5
1692,245,552,5
1693,246,235,5
1694,246,238,5
1695,246,241,6
1696,246,245,5
1697,246,248,4
1698,246,249,5
1699,246,251,6
1700,246,252,5
1701,246,258,5
1702,246,260,5
1703,246,262,4
1704,246,263,5
1705,246,265,5
1706,246,266,5
1707,246,269,5
1708,246,272,6
1709,246,273,6
1710,246,274,5
1711,246,275,4
1712,246,276,5
1713,246,277,5
1714,246,278,6
1715,246,279,6
1716,246,285,5
1717,246,286,4
1718,246,291,5
1719,246,294,5
1720,246,295,5
1721,246,297,6
1722,246,299,5
1723,246,300,5
1724,246,302,6
1725,246,304,5
1726,246,306,5
1727,246,313,5
1728,246,314,5
1729,246,323,5
1730,246,327,5
1731,246,329,5
1732,246,332,6
1733,246,335,5
1734,246,336,5
1735,246,341,5
1736,246,342,6
1737,246,345,6
1738,246,351,5
1739,246,352,4
1740,246,354,5
1741,246,355,6
1742,246,356,5
1743,246,359,4
1744,246,361,5
1745,246,362,5
1746,246,363,6
1747,246,364,6
1748,246,368,5
1749,246,369,5
1750,246,370,6
1751,246,371,6
1752,246,377,6
1753,246,381,6
1754,246,382,5
1755,246,384,5
1756,246,392,5
1757,246,393,5
1758,246,394,5
1759,246,395,5
1760,246,396,5
1761,246,398,5
1762,246,406,5
1763,246,408,5
1764,246,411,6
1765,246,415,5
1766,246,416,4
1767,246,418,5
1768,246,420,5
1769,246,421,6
1770,246,423,5
1771,246,430,4
1772,246,431,5
1773,246,432,6
1774,246,435,5
1775,246,436,6
1776,246,441,6
1777,246,442,6
1778,246,443,5
1779,246,444,6
1780,246,447,5
1781,246,448,5
1782,246,449,6
1783,246,450,5
1784,246,451,6
1785,246,452,6
1786,246,456,5
1787,246,457,4
1788,246,462,5
1789,246,463,4
1790,246,467,6
1791,246,468,5
1792,246,469,5
1793,246,473,5
1794,246,475,5
1795,246,477,5
1796,246,480,5
1797,246,482,5
1798,246,486,5
1799,246,487,5
1800,246,488,5
1801,246,489,5
1802,246,490,5
1803,246,491,6
1804,246,493,6
1805,246,494,4
1806,246,496,5
1807,246,499,5
1808,246,500,6
1809,246,502,5
1810,246,504,6
1811,246,511,5
1812,246,512,4
1813,246,517,5
1814,246,518,6
1815,246,520,5
1816,246,522,5
1817,246,529,5
1818,246,533,5
1819,246,536,6
1820,246,538,6
1821,246,539,5
1822,246,548,5
1823,247,234,4
1824,247,235,4
1825,247,236,4
1826,247,238,4
1827,247,240,5
1828,247,241,4
1829,247,243,4
1830,247,245,4
1831,247,247,3
1832,247,248,3
1833,247,249,4
1834,247,250,4
1835,247,251,5
1836,247,255,5
1837,247,257,4
1838,247,258,4
1839,247,259,4
1840,247,260,4
1841,247,261,5
1842,247,264,4
1843,247,266,4
1844,247,269,4
1845,247,271,4
1846,247,272,5
1847,247,273,5
1848,247,277,4
1849,247,278,5
1850,247,279,5
1851,247,281,4
1852,247,283,4
1853,247,287,3
1854,247,288,5
1855,247,290,4
1856,247,292,4
1857,247,296,4
1858,247,297,5
1859,247,298,3
1860,247,299,4
1861,247,303,4
1862,247,304,4
1863,247,307,4
1864,247,308,4
1865,247,311,4
1866,247,313,4
1867,247,316,5
1868,247,317,3
1869,247,319,4
1870,247,325,3
1871,247,328,5
1872,247,330,4
1873,247,332,5
1874,247,334,4
1875,247,336,4
1876,247,337,4
1877,247,339,4
1878,247,341,4
1879,247,342,4
1880,247,346,4
1881,247,356,4
1882,247,359,4
1883,247,360,4
1884,247,361,4
1885,247,363,4
1886,247,364,5
1887,247,366,4
1888,247,367,4
1889,247,368,4
1890,247,373,4
1891,247,377,6
1892,247,378,4
1893,247,381,5
1894,247,382,4
1895,247,383,4
1896,247,389,5
1897,247,391,4
1898,247,392,4
1899,247,394,4
1900,247,397,4
1901,247,403,5
1902,247,404,5
1903,247,405,4
1904,247,407,4
1905,247,409,4
1906,247,412,4
1907,247,415,4
1908,247,416,3
1909,247,417,3
1910,247,420,4
1911,247,421,5
1912,247,429,4
1913,247,431,4
1914,247,432,5
1915,247,434,4
1916,247,435,4
1917,247,436,4
1918,247,442,5
1919,247,444,5
1920,247,445,4
1921,247,447,4
1922,247,450,4
1923,247,451,5
1924,247,454,4
1925,247,455,4
1926,247,457,4
1927,247,458,5
1928,247,468,4
1929,247,471,4
1930,247,472,4
1931,247,474,4
1932,247,475,4
1933,247,480,4
1934,247,481,3
1935,247,483,5
1936,247,485,4
1937,247,488,5
1938,247,489,4
1939,247,490,4
1940,247,492,4
1941,247,496,4
1942,247,499,4
1943,247,501,4
1944,247,503,5
1945,247,504,4
1946,247,509,3
1947,247,511,4
1948,247,518,5
1949,247,520,4
1950,247,522,4
1951,247,523,4
1952,247,525,5
1953,247,526,4
1954,247,528,5
1955,247,530,3
1956,247,531,5
1957,247,533,4
1958,247,535,4
1959,247,537,3
1960,247,538,4
1961,247,539,4
1962,247,540,4
1963,247,541,4
1964,247,543,4
1965,247,544,4
1966,247,545,4
1967,247,546,4
1968,247,550,4
1969,247,552,4
1970,248,234,6
1971,248,235,6
1972,248,237,6
1973,248,239,5
1974,248,240,6
1975,248,241,6
1976,248,242,6
1977,248,243,6
1978,248,246,5
1979,248,248,5
1980,248,249,5
1981,248,251,6
1982,248,257,6
1983,248,260,5
1984,248,261,6
1985,248,262,4
1986,248,266,5
1987,248,269,6
1988,248,270,5
1989,248,272,6
1990,248,275,5
1991,248,284,6
1992,248,286,5
1993,248,291,5
1994,248,294,6
1995,248,295,5
1996,248,297,7
1997,248,298,5
1998,248,302,6
1999,248,303,6
2000,248,309,5
2001,248,312,5
2002,248,314,6
2003,248,316,6
2004,248,319,6
2005,248,320,5
2006,248,323,6
2007,248,326,6
2008,248,327,5
2009,248,328,6
2010,248,329,6
2011,248,330,5
2012,248,333,6
2013,248,334,5
2014,248,339,5
2015,248,340,6
2016,248,342,6
2017,248,343,5
2018,248,345,6
2019,248,346,5
2020,248,352,5
2021,248,361,5
2022,248,362,6
2023,248,365,5
2024,248,367,5
2025,248,368,5
2026,248,369,6
2027,248,373,6
2028,248,392,5
2029,248,393,5
2030,248,394,5
2031,248,397,6
2032,248,402,6
2033,248,406,6
2034,248,407,6
2035,248,408,6
2036,248,409,5
2037,248,420,5
2038,248,421,6
2039,248,429,5
2040,248,432,6
2041,248,435,6
2042,248,436,6
2043,248,437,5
2044,248,438,5
2045,248,442,6
2046,248,444,6
2047,248,445,6
2048,248,448,6
2049,248,451,6
2050,248,452,6
2051,248,455,5
2052,248,456,6
2053,248,461,6
2054,248,466,5
2055,248,468,6
2056,248,469,6
2057,248,470,6
2058,248,471,5
2059,248,474,5
2060,248,483,6
2061,248,485,5
2062,248,486,6
2063,248,491,6
2064,248,492,6
2065,248,493,6
2066,248,495,5
2067,248,496,5
2068,248,499,5
2069,248,500,6
2070,248,501,5
2071,248,508,5
2072,248,510,6
2073,248,512,4
2074,248,514,5
2075,248,515,6
2076,248,518,7
2077,248,520,5
2078,248,521,5
2079,248,522,5
2080,248,523,6
2081,248,524,6
2082,248,527,4
2083,248,528,6
2084,248,531,6
2085,248,534,5
2086,248,535,5
2087,248,536,6
2088,248,539,5
2089,248,540,6
2090,248,542,6
2091,248,546,6
2092,248,548,5
2093,248,550,6
2094,248,552,6
2095,249,235,7
2096,249,236,7
2097,249,238,7
2098,249,239,7
2099,249,240,7
2100,249,241,7
2101,249,243,7
2102,249,244,7
2103,249,248,6
2104,249,249,7
2105,249,252,7
2106,249,256,7
2107,249,261,8
2108,249,264,7
2109,249,265,6
2110,249,266,7
2111,249,267,7
2112,249,268,7
2113,249,270,7
2114,249,271,7
2115,249,273,7
2116,249,274,7
2117,249,276,7
2118,249,278,8
2119,249,279,8
2120,249,282,7
2121,249,286,6
2122,249,287,6
2123,249,289,7
2124,249,294,7
2125,249,299,7
2126,249,301,7
2127,249,302,7
2128,249,309,7
2129,249,311,7
2130,249,313,7
2131,249,316,7
2132,249,319,7
2133,249,320,7
2134,249,324,7
2135,249,325,6
2136,249,330,7
2137,249,332,7
2138,249,334,7
2139,249,335,7
2140,249,338,7
2141,249,339,7
2142,249,340,8
2143,249,341,7
2144,249,342,7
2145,249,348,7
2146,249,349,7
2147,249,355,8
2148,249,359,6
2149,249,361,6
2150,249,363,7
2151,249,365,6
2152,249,367,7
2153,249,368,6
2154,249,369,7
2155,249,373,7
2156,249,375,6
2157,249,381,8
2158,249,382,7
2159,249,388,7
2160,249,389,7
2161,249,392,6
2162,249,394,6
2163,249,395,7
2164,249,397,7
2165,249,398,7
2166,249,402,7
2167,249,403,8
2168,249,405,7
2169,249,406,7
2170,249,409,6
2171,249,411,8
2172,249,412,7
2173,249,415,6
2174,249,420,7
2175,249,421,8
2176,249,423,7
2177,249,428,7
2178,249,431,7
2179,249,433,7
2180,249,435,7
2181,249,437,6
2182,249,438,6
2183,249,442,8
2184,249,443,7
2185,249,444,8
2186,249,445,7
2187,249,447,7
2188,249,448,7
2189,249,450,6
2190,249,452,8
2191,249,454,7
2192,249,455,7
2193,249,456,7
2194,249,457,6
2195,249,458,8
2196,249,462,6
2197,249,466,6
2198,249,468,7
2199,249,471,6
2200,249,472,7
2201,249,473,7
2202,249,474,7
2203,249,475,7
2204,249,481,6
2205,249,488,7
2206,249,489,7
2207,249,490,7
2208,249,492,7
2209,249,493,7
2210,249,495,7
2211,249,496,6
2212,249,499,6
2213,249,500,7
2214,249,501,6
2215,249,503,8
2216,249,504,7
2217,249,506,6
2218,249,507,7
2219,249,509,6
2220,249,510,7
2221,249,511,6
2222,249,512,6
2223,249,514,6
2224,249,515,7
2225,249,517,6
2226,249,521,7
2227,249,525,7
2228,249,527,5
2229,249,528,8
2230,249,531,8
2231,249,533,7
2232,249,534,7
2233,249,535,6
2234,249,537,6
2235,249,540,7
2236,249,541,6
2237,249,543,7
2238,249,545,7
2239,249,549,7
2240,249,552,7
2241,250,234,8
2242,250,235,8
2243,250,237,8
2244,250,239,7
2245,250,241,8
2246,250,243,8
2247,250,245,7
2248,250,246,7
2249,250,247,6
2250,250,249,7
2251,250,250,8
2252,250,252,8
2253,250,253,7
2254,250,257,8
2255,250,260,7
2256,250,261,8
2257,250,262,6
2258,250,264,8
2259,250,265,7
2260,250,266,7
2261,250,267,8
2262,250,269,8
2263,250,270,7
2264,250,271,8
2265,250,272,8
2266,250,277,8
2267,250,283,8
2268,250,284,8
2269,250,288,8
2270,250,290,8
2271,250,291,7
2272,250,292,7
2273,250,293,7
2274,250,294,8
2275,250,295,7
2276,250,299,7
2277,250,300,7
2278,250,304,7
2279,250,305,7
2280,250,306,8
2281,250,307,7
2282,250,312,7
2283,250,313,7
2284,250,316,8
2285,250,320,7
2286,250,323,8
2287,250,324,9
2288,250,325,6
2289,250,326,8
2290,250,327,7
2291,250,328,8
2292,250,330,7
2293,250,336,8
2294,250,339,7
2295,250,341,8
2296,250,342,9
2297,250,343,7
2298,250,344,8
2299,250,345,8
2300,250,348,7
2301,250,351,7
2302,250,352,6
2303,250,355,9
2304,250,356,7
2305,250,361,7
2306,250,362,8
2307,250,363,8
2308,250,366,7
2309,250,367,7
2310,250,369,8
2311,250,370,8
2312,250,374,8
2313,250,375,7
2314,250,378,8
2315,250,382,8
2316,250,384,8
2317,250,388,7
2318,250,393,7
2319,250,395,8
2320,250,398,8
2321,250,401,8
2322,250,403,8
2323,250,404,8
2324,250,408,8
2325,250,415,7
2326,250,416,6
2327,250,417,6
2328,250,418,7
2329,250,423,8
2330,250,429,8
2331,250,430,7
2332,250,431,7
2333,250,432,8
2334,250,435,8
2335,250,436,8
2336,250,437,7
2337,250,442,8
2338,250,443,8
2339,250,447,8
2340,250,448,8
2341,250,449,8
2342,250,450,7
2343,250,451,8
2344,250,452,8
2345,250,456,8
2346,250,458,9
2347,250,461,8
2348,250,462,7
2349,250,466,7
2350,250,472,8
2351,250,475,7
2352,250,481,6
2353,250,485,7
2354,250,491,8
2355,250,494,6
2356,250,495,7
2357,250,496,7
2358,250,499,7
2359,250,501,7
2360,250,502,8
2361,250,503,8
2362,250,507,8
2363,250,510,8
2364,250,514,7
2365,250,516,8
2366,250,518,9
2367,250,520,7
2368,250,524,8
2369,250,528,9
2370,250,529,8
2371,250,530,6
2372,250,531,8
2373,250,533,8
2374,250,534,7
2375,250,537,6
2376,250,538,9
2377,250,539,7
2378,250,542,8
2379,250,543,8
2380,250,544,7
2381,250,550,8
2382,250,551,8
2383,251,235,8
2384,251,238,7
2385,251,239,7
2386,251,240,8
2387,251,241,7
2388,251,242,8
2389,251,243,8
2390,251,244,7
2391,251,246,7
2392,251,253,7
2393,251,260,7
2394,251,261,8
2395,251,262,6
2396,251,265,7
2397,251,267,8
2398,251,268,7
2399,251,270,7
2400,251,272,8
2401,251,273,8
2402,251,274,8
2403,251,278,8
2404,251,282,7
2405,251,283,8
2406,251,285,8
2407,251,288,8
2408,251,291,7
2409,251,293,7
2410,251,296,8
2411,251,301,7
2412,251,304,7
2413,251,308,7
2414,251,309,7
2415,251,313,7
2416,251,314,8
2417,251,317,7
2418,251,319,8
2419,251,324,8
2420,251,325,6
2421,251,326,8
2422,251,327,7
2423,251,329,7
2424,251,330,7
2425,251,332,8
2426,251,334,7
2427,251,335,7
2428,251,336,8
2429,251,337,7
2430,251,338,8
2431,251,339,7
2432,251,348,7
2433,251,352,6
2434,251,354,7
2435,251,355,8
2436,251,363,8
2437,251,366,7
2438,251,367,7
2439,251,369,8
2440,251,372,8
2441,251,375,7
2442,251,377,9
2443,251,383,8
2444,251,384,8
2445,251,388,7
2446,251,389,8
2447,251,391,8
2448,251,392,7
2449,251,394,7
2450,251,396,7
2451,251,397,8
2452,251,404,8
2453,251,408,8
2454,251,411,8
2455,251,412,7
2456,251,415,7
2457,251,416,7
2458,251,420,7
2459,251,421,8
2460,251,428,7
2461,251,431,7
2462,251,433,8
2463,251,434,7
2464,251,435,8
2465,251,436,8
2466,251,438,7
2467,251,440,8
2468,251,441,8
2469,251,449,8
2470,251,451,8
2471,251,452,8
2472,251,458,9
2473,251,464,8
2474,251,466,7
2475,251,468,8
2476,251,469,8
2477,251,470,8
2478,251,471,7
2479,251,472,8
2480,251,474,7
2481,251,475,7
2482,251,481,6
2483,251,482,7
2484,251,486,8
2485,251,487,7
2486,251,492,8
2487,251,495,7
2488,251,499,7
2489,251,500,8
2490,251,503,8
2491,251,504,8
2492,251,506,7
2493,251,508,7
2494,251,509,6
2495,251,511,7
2496,251,512,6
2497,251,514,7
2498,251,517,7
2499,251,525,8
2500,251,529,8
2501,251,530,6
2502,251,531,8
2503,251,536,7
2504,251,537,6
2505,251,538,8
2506,251,539,7
2507,251,540,8
2508,251,541,7
2509,251,542,8
2510,251,544,7
2511,251,545,7
2512,251,548,7
2513,251,549,7
2514,251,550,8
2515,252,234,7
2516,252,235,7
2517,252,238,6
2518,252,239,6
2519,252,243,7
2520,252,244,6
2521,252,249,6
2522,252,250,7
2523,252,251,7
2524,252,252,7
2525,252,253,6
2526,252,255,7
2527,252,258,6
2528,252,259,7
2529,252,261,7
2530,252,263,7
2531,252,264,7
2532,252,267,7
2533,252,268,6
2534,252,271,7
2535,252,273,7
2536,252,274,7
2537,252,275,6
2538,252,277,7
2539,252,278,7
2540,252,285,7
2541,252,286,6
2542,252,288,7
2543,252,289,7
2544,252,291,6
2545,252,292,6
2546,252,297,8
2547,252,302,7
2548,252,303,7
2549,252,304,6
2550,252,306,7
2551,252,307,6
2552,252,308,6
2553,252,309,6
2554,252,311,7
2555,252,313,6
2556,252,316,7
2557,252,317,6
2558,252,319,7
2559,252,326,7
2560,252,328,7
2561,252,330,6
2562,252,333,7
2563,252,334,6
2564,252,335,6
2565,252,337,6
2566,252,341,7
2567,252,342,7
2568,252,344,7
2569,252,346,6
2570,252,348,6
2571,252,349,7
2572,252,352,5
2573,252,356,6
2574,252,361,6
2575,252,362,7
2576,252,364,7
2577,252,365,6
2578,252,366,6
2579,252,368,6
2580,252,370,7
2581,252,371,7
2582,252,375,6
2583,252,377,8
2584,252,381,7
2585,252,382,7
2586,252,383,7
2587,252,384,7
2588,252,388,6
2589,252,389,7
2590,252,391,7
2591,252,392,6
2592,252,396,6
2593,252,398,7
2594,252,402,7
2595,252,404,7
2596,252,406,7
2597,252,407,7
2598,252,412,7
2599,252,415,6
2600,252,416,6
2601,252,417,5
2602,252,420,6
2603,252,422,7
2604,252,429,7
2605,252,435,7
2606,252,436,7
2607,252,438,6
2608,252,440,8
2609,252,450,6
2610,252,452,7
2611,252,454,6
2612,252,455,6
2613,252,456,7
2614,252,458,8
2615,252,462,6
2616,252,466,6
2617,252,467,7
2618,252,468,7
2619,252,472,7
2620,252,474,6
2621,252,480,6
2622,252,482,6
2623,252,485,6
2624,252,486,7
2625,252,487,6
2626,252,490,6
2627,252,491,7
2628,252,492,7
2629,252,493,7
2630,252,494,6
2631,252,503,7
2632,252,506,6
2633,252,507,7
2634,252,508,6
2635,252,510,7
2636,252,512,6
2637,252,515,7
2638,252,516,7
2639,252,522,6
2640,252,523,7
2641,252,524,7
2642,252,525,7
2643,252,530,5
2644,252,533,7
2645,252,534,6
2646,252,535,6
2647,252,537,5
2648,252,538,7
2649,252,539,6
2650,252,540,7
2651,252,543,7
2652,252,544,6
2653,252,545,6
2654,252,546,7
2655,252,552,7
2656,253,234,7
2657,253,236,7
2658,253,237,7
2659,253,241,7
2660,253,243,7
2661,253,244,7
2662,253,246,6
2663,253,247,6
2664,253,250,7
2665,253,256,7
2666,253,258,7
2667,253,259,7
2668,253,261,8
2669,253,262,6
2670,253,266,7
2671,253,268,7
2672,253,269,7
2673,253,271,7
2674,253,273,8
2675,253,282,7
2676,253,283,7
2677,253,284,8
2678,253,291,7
2679,253,292,7
2680,253,293,7
2681,253,294,7
2682,253,295,7
2683,253,298,6
2684,253,299,7
2685,253,300,7
2686,253,301,7
2687,253,302,7
2688,253,308,7
2689,253,311,7
2690,253,312,7
2691,253,317,6
2692,253,320,7
2693,253,323,7
2694,253,324,7
2695,253,329,7
2696,253,334,7
2697,253,336,7
2698,253,337,7
2699,253,338,7
2700,253,340,8
2701,253,341,7
2702,253,344,7
2703,253,349,7
2704,253,354,7
2705,253,357,8
2706,253,363,8
2707,253,364,8
2708,253,365,6
2709,253,366,7
2710,253,367,7
2711,253,368,6
2712,253,369,7
2713,253,370,7
2714,253,371,8
2715,253,372,7
2716,253,373,7
2717,253,377,9
2718,253,378,7
2719,253,384,7
2720,253,386,7
2721,253,389,7
2722,253,391,8
2723,253,393,7
2724,253,394,7
2725,253,395,7
2726,253,396,7
2727,253,398,7
2728,253,407,7
2729,253,408,7
2730,253,409,7
2731,253,413,7
2732,253,416,6
2733,253,418,7
2734,253,422,8
2735,253,430,7
2736,253,432,8
2737,253,433,7
2738,253,436,7
2739,253,437,6
2740,253,438,7
2741,253,441,7
2742,253,445,7
2743,253,447,7
2744,253,449,8
2745,253,450,7
2746,253,451,8
2747,253,454,7
2748,253,455,7
2749,253,456,7
2750,253,458,8
2751,253,463,6
2752,253,466,7
2753,253,468,7
2754,253,469,7
2755,253,471,6
2756,253,473,7
2757,253,474,7
2758,253,477,7
2759,253,480,7
2760,253,481,6
2761,253,483,8
2762,253,484,7
2763,253,487,7
2764,253,488,7
2765,253,491,8
2766,253,493,8
2767,253,494,6
2768,253,495,7
2769,253,496,7
2770,253,500,8
2771,253,503,8
2772,253,504,7
2773,253,506,7
2774,253,507,7
2775,253,508,7
2776,253,511,6
2777,253,514,7
2778,253,515,7
2779,253,518,8
2780,253,520,7
2781,253,521,7
2782,253,523,7
2783,253,524,7
2784,253,525,7
2785,253,526,7
2786,253,530,6
2787,253,533,7
2788,253,534,7
2789,253,536,7
2790,253,537,6
2791,253,539,6
2792,253,540,7
2793,253,543,7
2794,253,546,7
2795,253,551,7
2796,255,237,5
2797,255,238,5
2798,255,240,5
2799,255,241,5
2800,255,245,5
2801,255,247,4
2802,255,248,4
2803,255,250,5
2804,255,251,5
2805,255,255,6
2806,255,256,5
2807,255,258,4
2808,255,259,5
2809,255,260,5
2810,255,261,5
2811,255,262,4
2812,255,263,5
2813,255,264,5
2814,255,265,4
2815,255,266,5
2816,255,267,5
2817,255,269,5
2818,255,271,5
2819,255,272,5
2820,255,276,5
2821,255,278,5
2822,255,285,5
2823,255,287,4
2824,255,288,6
2825,255,289,5
2826,255,290,5
2827,255,291,5
2828,255,292,5
2829,255,294,5
2830,255,295,5
2831,255,297,6
2832,255,299,5
2833,255,300,5
2834,255,301,5
2835,255,303,5
2836,255,304,4
2837,255,305,4
2838,255,306,5
2839,255,308,5
2840,255,311,5
2841,255,312,5
2842,255,313,5
2843,255,316,5
2844,255,320,5
2845,255,325,4
2846,255,329,5
2847,255,330,5
2848,255,332,5
2849,255,335,5
2850,255,336,5
2851,255,337,4
2852,255,338,5
2853,255,339,5
2854,255,340,6
2855,255,342,5
2856,255,343,4
2857,255,351,5
2858,255,354,4
2859,255,355,6
2860,255,357,5
2861,255,360,5
2862,255,362,5
2863,255,365,4
2864,255,368,4
2865,255,370,5
2866,255,371,5
2867,255,372,5
2868,255,377,6
2869,255,378,5
2870,255,381,5
2871,255,382,5
2872,255,383,5
2873,255,384,5
2874,255,389,5
2875,255,394,4
2876,255,395,5
2877,255,396,4
2878,255,397,5
2879,255,398,5
2880,255,402,5
2881,255,403,5
2882,255,405,5
2883,255,406,5
2884,255,413,5
2885,255,415,4
2886,255,416,4
2887,255,417,4
2888,255,418,5
2889,255,420,5
2890,255,422,5
2891,255,423,5
2892,255,432,6
2893,255,438,4
2894,255,440,5
2895,255,441,5
2896,255,442,6
2897,255,443,5
2898,255,444,6
2899,255,445,5
2900,255,448,5
2901,255,451,5
2902,255,454,5
2903,255,457,4
2904,255,461,5
2905,255,463,4
2906,255,464,5
2907,255,466,4
2908,255,467,6
2909,255,470,5
2910,255,473,5
2911,255,477,5
2912,255,480,4
2913,255,482,5
2914,255,483,6
2915,255,487,4
2916,255,489,5
2917,255,492,5
2918,255,493,5
2919,255,499,4
2920,255,501,4
2921,255,503,5
2922,255,508,4
2923,255,511,4
2924,255,512,4
2925,255,514,4
2926,255,515,5
2927,255,516,5
2928,255,517,4
2929,255,518,6
2930,255,520,5
2931,255,522,4
2932,255,523,5
2933,255,527,3
2934,255,528,6
2935,255,531,6
2936,255,533,5
2937,255,535,4
2938,255,537,4
2939,255,540,5
2940,255,542,5
2941,255,544,4
2942,255,545,5
2943,255,548,4
2944,255,551,5
2945,256,235,6
2946,256,239,5
2947,256,240,6
2948,256,241,6
2949,256,247,5
2950,256,248,5
2951,256,250,6
2952,256,253,5
2953,256,255,7
2954,256,257,6
2955,256,258,5
2956,256,260,6
2957,256,261,6
2958,256,264,6
2959,256,265,5
2960,256,270,5
2961,256,271,6
2962,256,275,5
2963,256,276,5
2964,256,279,6
2965,256,281,5
2966,256,283,6
2967,256,284,7
2968,256,286,5
2969,256,288,6
2970,256,291,5
2971,256,293,5
2972,256,294,6
2973,256,295,6
2974,256,296,6
2975,256,297,7
2976,256,300,6
2977,256,302,6
2978,256,303,6
2979,256,307,6
2980,256,308,5
2981,256,313,5
2982,256,314,6
2983,256,316,6
2984,256,324,6
2985,256,325,5
2986,256,326,6
2987,256,329,6
2988,256,332,6
2989,256,333,6
2990,256,334,5
2991,256,339,5
2992,256,341,6
2993,256,343,5
2994,256,344,6
2995,256,346,5
2996,256,348,5
2997,256,349,6
2998,256,354,5
2999,256,355,7
3000,256,356,5
3001,256,357,6
3002,256,359,5
3003,256,365,5
3004,256,367,5
3005,256,369,6
3006,256,371,6
3007,256,372,6
3008,256,374,6
3009,256,377,7
3010,256,382,6
3011,256,386,6
3012,256,387,5
3013,256,388,5
3014,256,389,6
3015,256,391,7
3016,256,395,6
3017,256,396,5
3018,256,397,6
3019,256,401,6
3020,256,402,6
3021,256,403,6
3022,256,408,6
3023,256,409,5
3024,256,416,5
3025,256,417,4
3026,256,418,6
3027,256,420,6
3028,256,422,6
3029,256,431,6
3030,256,432,6
3031,256,434,6
3032,256,436,6
3033,256,437,5
3034,256,438,5
3035,256,440,6
3036,256,441,6
3037,256,445,6
3038,256,447,6
3039,256,454,5
3040,256,455,6
3041,256,456,6
3042,256,457,5
3043,256,462,5
3044,256,463,5
3045,256,464,6
3046,256,469,6
3047,256,471,5
3048,256,472,6
3049,256,473,6
3050,256,475,5
3051,256,477,5
3052,256,481,5
3053,256,482,6
3054,256,484,6
3055,256,485,5
3056,256,486,6
3057,256,487,5
3058,256,488,6
3059,256,490,5
3060,256,492,6
3061,256,495,5
3062,256,499,5
3063,256,500,6
3064,256,502,6
3065,256,504,6
3066,256,506,5
3067,256,507,6
3068,256,509,4
3069,256,515,6
3070,256,517,5
3071,256,518,7
3072,256,520,5
3073,256,522,5
